"game_str","play_id","timestamp_catch","timestamp_hit","player_position","field_x_catch","field_y_catch","field_x_hit","field_y_hit","straight_distance","hit_timestamp_sec","catch_timestamp_sec","time_difference_sec","average_speed_fps","move_x","move_y","bounce_dist_from_kmeanstart","out"
"1903_20_TeamNL_TeamB",81,2684666,2679466,7,-211.0482,250.6206,-132.0237,257.4951,79.3229497087697,2679.466,2684.666,5.20000000000027,15.2544134055318,-79.0245,-6.87449999999998,104.245641959748,1
"1903_20_TeamNL_TeamB",82,2740266,2737466,7,-117.7902,217.6776,-140.4666,251.9154,41.0663617307402,2737.466,2740.266,2.80000000000018,14.6665577609777,22.6764,-34.2378,10.6913403182202,1
"1903_21_TeamNL_TeamB",107,3616908,3610658,7,-128.8905,270.012,-146.7915,255.3321,23.1504916796599,3610.658,3616.908,6.25,3.70407866874558,17.901,14.6799,48.8152756240298,1
"1903_21_TeamNL_TeamB",155,5276408,5269508,7,-107.298,363.8166,-140.1174,258.0801,110.712783582611,5269.508,5276.408,6.90000000000055,16.0453309540003,32.8194,105.7365,138.842894090983,1
"1903_21_TeamNL_TeamB",180,6256458,6251158,7,-177.9795,188.5524,-137.3277,262.1544,84.0822409741796,6251.158,6256.458,5.29999999999927,15.8645737687153,-40.6518,-73.602,77.1339093136734,1
"1903_21_TeamNL_TeamB",20,479258,476558,7,-112.4229,253.3746,-141.699,265.428,31.660298210377,476.558,479.258,2.69999999999999,11.7260363742138,29.2761,-12.0534,28.477857531247,1
"1903_21_TeamNL_TeamB",207,7227108,7223108,7,-91.0248,276.8391,-146.4051,250.1946,61.4565456915697,7223.108,7227.108,4,15.3641364228924,55.3803,26.6445,55.2028124632251,1
"1903_21_TeamNL_TeamB",30,828208,822308,7,-59.6331,226.7166,-116.1438,287.43,82.9432104156211,822.308,828.208,5.89999999999998,14.058171256885,56.5107,-60.7134,50.3961440109261,1
"1903_21_TeamNL_TeamB",43,1254908,1251108,7,-117.5928,265.7559,-167.2971,242.9418,54.6900411162764,1251.108,1254.908,3.79999999999995,14.3921160832308,49.7043,22.8141,41.457134448126,1
"1903_21_TeamNL_TeamB",65,2013108,2009858,7,-168.6408,235.6533,-133.5669,257.211,41.1693197721313,2009.858,2013.108,3.25,12.6674830068096,-35.0739,-21.5577,59.6006394724923,1
"1903_21_TeamNL_TeamB",76,2433358,2430108,7,-106.9587,275.6814,-143.1075,263.8914,38.0228857589742,2430.108,2433.358,3.25,11.6993494642997,36.1488,11.79,50.7725694804783,1
"1903_22_TeamNA_TeamA1",127,3560613,3556063,7,-120.6105,226.8426,-125.9844,258.729,32.3360681928091,3556.063,3560.613,4.54999999999973,7.10682817424418,5.37389999999999,-31.8864,10.7693029026952,1
"1903_22_TeamNA_TeamA1",160,4715013,4711163,7,-130.6713,304.4442,-128.7198,245.3118,59.1645931449714,4711.163,4715.013,3.85000000000036,15.3674267909002,-1.95150000000001,59.1324,82.0894850594764,0
"1903_22_TeamNA_TeamA1",241,7558263,7555063,7,-106.1559,244.2771,-111.9975,275.9025,32.1603827048124,7555.063,7558.263,3.19999999999982,10.0501195952545,5.8416,-31.6254,19.6566449125989,1
"1903_22_TeamNA_TeamA1",37,1031663,1028063,7,-140.0979,212.4873,-128.1636,247.5216,37.011210369022,1028.063,1031.663,3.59999999999991,10.280891769173,-11.9343,-35.0343,32.5952641606108,1
"1903_22_TeamNA_TeamA1",9,199563,195963,7,-139.8516,202.287,-129.8658,250.2882,49.0288833554263,195.963,199.563,3.59999999999999,13.6191342653962,-9.98579999999998,-48.0012,37.5099772268659,1
"1903_23_TeamNA_TeamA1",177,5444744,5439844,7,-125.1444,269.5584,-119.2434,261.462,10.0186572932704,5439.844,5444.744,4.89999999999964,2.04462393740228,-5.90100000000001,8.09640000000002,47.0617027095281,1
"1903_23_TeamNA_TeamA1",18,416660,413560,7,-104.5674,289.293,-110.6952,255.9288,33.922260751312,413.56,416.66,3.10000000000002,10.9426647584877,6.12779999999999,33.3642,64.5221124248114,0
"1903_23_TeamNA_TeamA1",191,5866494,5863694,7,-148.2492,243.4074,-126.8715,252.9648,23.4168732338457,5863.694,5866.494,2.79999999999927,8.36316901208993,-21.3777,-9.5574,42.4480114422337,1
"1903_23_TeamNA_TeamA1",206,6574244,6568094,7,-146.1663,330.4998,-130.3296,251.7732,80.3036650125634,6568.094,6574.244,6.14999999999964,13.0575065061086,-15.8367,78.7266,111.526719021632,1
"1903_23_TeamNA_TeamA1",224,7090694,7086194,7,-117.3492,218.2959,-121.7496,254.0193,35.9933997799597,7086.194,7090.694,4.5,7.99853328443548,4.4004,-35.7234,9.94764783504121,1
"1903_23_TeamNA_TeamA1",87,2600094,2594744,7,-108.2655,239.9385,-101.6502,270.5034,31.2725967278063,2594.744,2600.094,5.34999999999991,5.84534518276763,-6.6153,-30.5649,15.0388587499185,1
"1903_24_TeamNA_TeamA1",104,3250869,3244869,7,-58.9278,186.552,-131.4063,226.7349,82.8721811868132,3244.869,3250.869,6,13.8120301978022,72.4785,-40.1829,63.92666358289,1
"1903_24_TeamNA_TeamA1",173,5512719,5508719,7,-120.8694,203.2971,-128.1774,246.5679,43.8835845919633,5508.719,5512.719,4,10.9708961479908,7.30800000000001,-43.2708,24.2726126482091,1
"1903_24_TeamNA_TeamA1",176,5608269,5604819,7,-160.251,189.8424,-126.8844,230.2479,52.4016643419844,5604.819,5608.269,3.44999999999982,15.1888882150687,-33.3666,-40.4055,61.3287847487621,1
"1903_24_TeamNA_TeamA1",196,6349619,6343169,7,-220.3794,240.2019,-130.8894,243.2793,89.5428974891923,6343.169,6349.619,6.44999999999982,13.8826197657666,-89.49,-3.07740000000001,111.42131621898,1
"1903_24_TeamNA_TeamA1",201,6474169,6468819,7,-151.0524,279.8193,-134.4609,253.0161,31.5228393786156,6468.819,6474.169,5.34999999999945,5.89211951002221,-16.5915,26.8032,68.4868980042898,1
"1903_24_TeamNA_TeamA1",4,133519,129519,7,-153.7536,282.8232,-131.3562,229.6287,57.7174008164782,129.519,133.519,4,14.4293502041195,-22.3974,53.1945,72.5113782188699,1
"1903_24_TeamNA_TeamA1",7,205719,201569,7,-79.6836,267.1911,-124.1136,264.9258,44.4877116077013,201.569,205.719,4.15000000000001,10.7199305078798,44.43,2.26530000000002,51.9535660775081,1
"1903_25_TeamNH_TeamA3",208,7248211,7244711,7,-112.5615,203.0721,-129.3207,242.379,42.7305882506899,7244.711,7248.211,3.5,12.2087395001971,16.7592,-39.3069,22.0770034347961,1
"1903_25_TeamNH_TeamA3",240,8577661,8573211,7,-172.6524,235.9023,-111.1155,280.8828,76.2235884871606,8573.211,8577.661,4.45000000000073,17.1288962892468,-61.5369,-44.9805,63.5938941333993,1
"1903_25_TeamNH_TeamA3",278,10232161,10228661,7,-82.6032,235.6902,-131.22,228.9138,49.0867888458799,10228.661,10232.161,3.5,14.0247968131085,48.6168,6.7764,29.4085876281062,1
"1903_25_TeamNH_TeamA3",3,69861,67311,7,-118.3182,209.8866,-113.1429,228.8898,19.695312648699,67.311,69.861,2.55,7.72365201909764,-5.17530000000001,-19.0032,17.2512988148719,1
"1903_25_TeamNH_TeamA3",44,1427061,1423511,7,-51.6423,277.9494,-99.5157,259.3917,51.3444316050923,1423.511,1427.061,3.54999999999995,14.4632201704487,47.8734,18.5577,78.798858555502,0
"1903_25_TeamNH_TeamA3",60,1922261,1917111,7,-147.0024,169.9185,-121.2396,246.9333,81.2096132417831,1917.111,1922.261,5.14999999999986,15.7688569401525,-25.7628,-77.0148,66.3562299110641,1
"1903_25_TeamNH_TeamA3",83,2737361,2733911,7,-107.6472,271.122,-136.6281,227.1723,52.6447404296004,2733.911,2737.361,3.44999999999982,15.2593450520589,28.9809,43.9497,46.1819721519123,1
"1903_25_TeamNH_TeamA3",84,2769961,2765861,7,-164.049,227.9991,-117.1788,239.4021,48.2373719955804,2765.861,2769.961,4.09999999999991,11.7652126818491,-46.8702,-11.403,54.1321438870659,1
"1903_25_TeamNK_TeamB",168,6486665,6481015,7,-220.284,235.1967,-120.864,257.0577,101.795086919753,6481.015,6486.665,5.64999999999964,18.0168295433202,-99.42,-21.861,110.754382969208,1
"1903_25_TeamNK_TeamB",17,613415,607915,7,-220.9347,230.4375,-135.2625,259.1085,90.342415806973,607.915,613.415,5.5,16.425893783086,-85.6722,-28.671,111.067880462085,1
"1903_25_TeamNK_TeamB",204,7942315,7939215,7,-120.2724,245.8296,-127.2444,267.1194,22.4023295226188,7939.215,7942.315,3.09999999999945,7.22655791052348,6.97199999999999,-21.2898,23.2248668009098,1
"1903_25_TeamNK_TeamB",209,8168965,8165065,7,-140.1087,288.0747,-154.524,234.3432,55.6316004294322,8165.065,8168.965,3.90000000000055,14.2645129306216,14.4153,53.7315,69.8924287443211,1
"1903_25_TeamNK_TeamB",254,9729265,9723215,7,-200.9676,228.4356,-127.2969,269.9094,84.5425817261929,9723.215,9729.265,6.04999999999927,13.9739804506121,-73.6707,-41.4738,91.0324535378455,1
"1903_25_TeamNK_TeamB",39,1391115,1387565,7,-131.0625,217.3995,-139.5594,263.0766,46.4606798704022,1387.565,1391.115,3.54999999999995,13.0875154564515,8.49690000000001,-45.6771,22.391884835806,1
"1903_25_TeamNK_TeamB",59,2122115,2118065,7,-145.038,188.9265,-129.1809,257.4969,70.3800211464162,2118.065,2122.115,4.04999999999973,17.3777829991163,-15.8571,-68.5704,50.2887546699061,1
"1903_25_TeamNK_TeamB",78,2951265,2947615,7,-89.463,315.7308,-126.3492,271.5492,57.5552389361733,2947.615,2951.265,3.65000000000009,15.7685586126498,36.8862,44.1816,93.0260524672524,0
"1903_25_TeamNK_TeamB",91,3383615,3379415,7,-160.566,204.8478,-155.9397,222.0165,17.7810829642067,3379.415,3383.615,4.19999999999982,4.23359118195415,-4.62630000000001,-17.1687,54.4337351358512,1
"1903_25_TeamNK_TeamB",96,3561065,3556565,7,-189.2343,234.9642,-117.4299,277.7304,83.5752339021555,3556.565,3561.065,4.5,18.572274200479,-71.8044,-42.7662,79.8583719977436,1
"1903_26_TeamNH_TeamA3",120,3808113,3801413,7,-197.8275,212.6883,-102.0972,259.5411,106.580838831049,3801.413,3808.113,6.69999999999982,15.9075878852316,-95.7303,-46.8528,88.6862318127228,1
"1903_26_TeamNH_TeamA3",123,3927863,3924163,7,-122.5692,206.6157,-102.7077,256.4457,53.6424093628353,3924.163,3927.863,3.69999999999982,14.4979484764427,-19.8615,-49.83,22.2703227441813,1
"1903_26_TeamNH_TeamA3",145,4571463,4568113,7,-146.0679,202.4115,-109.2984,241.1895,53.4390251992867,4568.113,4571.463,3.34999999999945,15.9519478206852,-36.7695,-38.778,42.5574170111392,1
"1903_26_TeamNH_TeamA3",149,4690713,4686763,7,-62.5338,272.955,-117.8169,238.257,65.2699957837443,4686.763,4690.713,3.94999999999982,16.5240495655056,55.2831,34.698,67.4738628465867,1
"1903_26_TeamNH_TeamA3",159,5154663,5151213,7,-117.984,226.695,-95.2215,252.4104,34.3425858579403,5151.213,5154.663,3.44999999999982,9.95437271244698,-22.7625,-25.7154,8.1619410068929,1
"1903_26_TeamNH_TeamA3",193,6365213,6362263,7,-111.4713,224.2887,-119.5686,212.6355,14.1902550199071,6362.263,6365.213,2.94999999999982,4.81025593895187,8.0973,11.6532,1.63421888986757,1
"1903_26_TeamNH_TeamA3",210,6985563,6981763,7,-134.427,222.6921,-105.5931,261.6018,48.4289019419189,6981.763,6985.563,3.80000000000018,12.7444478794517,-28.8339,-38.9097,24.5357847115188,1
"1903_26_TeamNH_TeamA3",283,9781863,9776663,7,-83.0865,316.0452,-119.4102,248.3112,76.8590003687922,9776.663,9781.863,5.19999999999891,14.7805769940016,36.3237,67.734,94.9397963200365,1
"1903_26_TeamNH_TeamA3",332,11628113,11624663,7,-131.5455,239.8827,-109.1028,275.6472,42.2229113579346,11624.663,11628.113,3.44999999999891,12.2385250312893,-22.4427,-35.7645,26.1859376295752,1
"1903_26_TeamNH_TeamA3",339,11956363,11950613,7,-202.0404,210.7695,-124.5567,236.748,81.7227399683833,11950.613,11956.363,5.75,14.2126504292841,-77.4837,-25.9785,93.1340021818562,1
"1903_26_TeamNK_TeamB",108,3369979,3364429,7,-199.473,214.9263,-136.818,257.1126,75.5336543051506,3364.429,3369.979,5.54999999999973,13.6096674423701,-62.655,-42.1863,90.0383094059967,1
"1903_26_TeamNK_TeamB",113,3614479,3609629,7,-103.92,337.3335,-139.443,256.11,88.6517934463257,3609.629,3614.479,4.84999999999991,18.2787202982118,35.523,81.2235,112.497918301851,0
"1903_26_TeamNK_TeamB",149,4817579,4813829,7,-138.8328,234.3507,-127.5258,270.6573,38.0265361630533,4813.829,4817.579,3.75,10.1404096434809,-11.307,-36.3066,30.3111521775402,1
"1903_26_TeamNK_TeamB",168,5483729,5479579,7,-148.6434,269.3253,-141.5409,255.672,15.3901951625053,5479.579,5483.729,4.15000000000055,3.70848076204898,-7.10250000000002,13.6533,58.8051407927062,1
"1903_26_TeamNK_TeamB",70,2073529,2069729,7,-167.8335,267.0318,-150.3864,233.2845,37.9905456094013,2069.729,2073.529,3.80000000000018,9.99751200247354,-17.4471,33.7473,71.4939573215107,1
"1903_27_TeamNH_TeamA3",12,301407,295157,7,-38.9289,226.2006,-125.3142,252.2349,90.2230837013455,295.157,301.407,6.25,14.4356933922153,86.3853,-26.0343,71.0812401099615,1
"1903_27_TeamNH_TeamA3",163,7913074,7909124,7,-142.9773,228.6753,-134.8962,253.4634,26.0720938710339,7909.124,7913.074,3.94999999999982,6.60053009393293,-8.08110000000002,-24.7881,33.181472923606,1
"1903_27_TeamNH_TeamA3",171,8109974,8106824,7,-146.0166,291.4278,-134.6802,254.9265,38.2211834804994,8106.824,8109.974,3.15000000000055,12.1337090414263,-11.3364,36.5013,75.5635367647651,0
"1903_27_TeamNH_TeamA3",198,9011024,9003174,7,-182.8695,242.3094,-136.0884,253.8075,48.1734119698823,9003.174,9011.024,7.84999999999854,6.13674037833009,-46.7811,-11.4981,74.8971251691946,1
"1903_27_TeamNH_TeamA3",23,666757,660907,7,-107.5944,156.492,-135.5007,246.4947,94.2297595612978,660.907,666.757,5.84999999999991,16.1076512070597,27.9063,-90.0027,68.5502222852705,1
"1903_27_TeamNH_TeamA3",30,978807,972207,7,-92.7729,265.1265,-114.9594,242.853,31.4380276814561,972.207,978.807,6.60000000000002,4.76333752749333,22.1865,22.2735,43.6681689181033,1
"1903_27_TeamNH_TeamA3",75,2334074,2329424,7,-67.1385,304.0782,-126.8505,261.4056,73.3926,2329.424,2334.074,4.65000000000009,15.7833548387094,59.712,42.6726,89.9470394036958,1
"1903_27_TeamNK_TeamB",158,5766210,5761887,7,-85.5474,295.3242,-132.5898,270.6666,53.1129422600556,5761.887,5766.21,4.32300000000032,12.2861305251103,47.0424,24.6576,74.4541654469379,1
"1903_27_TeamNK_TeamB",167,6029847,6023808,7,-104.5149,353.4474,-133.4043,264.7326,93.3001241767663,6023.808,6029.847,6.03899999999976,15.449598307132,28.8894,88.7148,128.564461997747,0
"1903_27_TeamNK_TeamB",172,6300612,6294573,7,-78.6993,275.3403,-135.8019,262.7169,58.4812547259376,6294.573,6300.612,6.03899999999976,9.68393024108957,57.1026,12.6234,59.2779860030686,1
"1903_27_TeamNK_TeamB",184,6825846,6822150,7,-173.7822,247.989,-131.5152,270.0381,47.6724459180563,6822.15,6825.846,3.69599999999991,12.8983890470934,-42.267,-22.0491,67.7986958417343,1
"1903_27_TeamNK_TeamB",191,7067505,7062720,7,-85.215,242.1546,-132.2904,265.0467,52.3463611683754,7062.72,7067.505,4.78499999999985,10.9396784050945,47.0754,-22.8921,30.1426031749084,1
"1903_27_TeamNK_TeamB",21,807109,804205,7,-139.1922,237.6792,-127.1283,267.6348,32.2935853470933,804.205,807.109,2.904,11.1203806291644,-12.0639,-29.9556,31.8268228618566,1
"1903_27_TeamNK_TeamB",33,1402407,1397457,7,-207.5475,227.4714,-136.9368,263.0625,79.0733669050459,1397.457,1402.407,4.94999999999982,15.9744175565755,-70.6107,-35.5911,97.5788018691048,1
"1903_27_TeamNK_TeamB",36,1497315,1493784,7,-91.752,238.7271,-139.1121,251.3022,49.0011450072343,1493.784,1497.315,3.53099999999995,13.8774129162376,47.3601,-12.5751,22.8346836722123,1
"1903_27_TeamNK_TeamB",85,3142574,3136370,7,-157.9842,302.3466,-136.6221,257.8434,49.3647052725933,3136.37,3142.574,6.20400000000018,7.95691574348677,-21.3621,44.5032,91.0218654016715,1
"1903_28_TeamNF_TeamA2",103,3260901,3255601,7,-90.3717,200.3547,-126.2451,234.2517,49.3549129931357,3255.601,3260.901,5.29999999999973,9.31224773455439,35.8734,-33.897,31.5065227053066,1
"1903_28_TeamNF_TeamA2",137,4538801,4534051,7,-147.2214,309.1578,-130.0359,251.4231,60.2381689158958,4534.051,4538.801,4.75,12.6817197717675,-17.1855,57.7347,92.0215622492903,1
"1903_28_TeamNF_TeamA2",181,6149201,6146751,7,-134.6331,230.2185,-117.7338,255.3552,30.2892724802033,6146.751,6149.201,2.44999999999982,12.3629683592676,-16.8993,-25.1367,25.1798005921413,1
"1903_28_TeamNF_TeamA2",21,693401,690501,7,-131.1456,211.7217,-130.5162,242.0469,30.3317309001646,690.501,693.401,2.89999999999998,10.459217551781,-0.629400000000004,-30.3252,24.9689737524392,1
"1903_28_TeamNF_TeamA2",266,9293051,9289651,7,-116.1483,233.5455,-117.747,257.8266,24.333673354017,9289.651,9293.051,3.39999999999964,7.15696275118225,1.59869999999999,-24.2811,10.5274480829876,1
"1903_28_TeamNF_TeamA2",274,9695151,9690751,7,-68.7618,209.6244,-118.1067,258.3711,69.3625253065371,9690.751,9695.151,4.39999999999964,15.7642102969416,49.3449,-48.7467,44.0113418859275,1
"1903_28_TeamNF_TeamA2",9,195201,191951,7,-136.1226,239.6637,-114.4821,259.5909,29.4177589236502,191.951,195.201,3.25,9.0516181303539,-21.6405,-19.9272,29.9568744773216,1
"1903_29_TeamNF_TeamA2",180,5807371,5800871,7,-85.7184,307.3506,-131.1291,224.8788,94.1473816403303,5800.871,5807.371,6.5,14.4842125600508,45.4107,82.4718,85.855794323505,1
"1903_29_TeamNF_TeamA2",219,7359221,7354071,7,-195.6456,220.0065,-119.7954,249.8556,81.5120948746258,7354.071,7359.221,5.14999999999964,15.8275912377925,-75.8502,-29.8491,85.7910475609781,1
"1903_29_TeamNF_TeamA2",239,8101021,8098421,7,-107.2752,217.0149,-115.329,233.8803,18.6897140588078,8098.421,8101.021,2.59999999999945,7.18835156108145,8.0538,-16.8654,8.4372007828426,1
"1903_29_TeamNF_TeamA2",27,810854,805104,7,-207.4182,220.4271,-122.6964,230.9079,85.3676201137176,805.104,810.854,5.75,14.8465426284726,-84.7218,-10.4808,97.5254690101514,1
"1903_29_TeamNF_TeamA2",55,1599354,1595554,7,-163.3461,196.4181,-120.0069,251.1057,69.7783623367588,1595.554,1599.354,3.79999999999995,18.3627269307262,-43.3392,-54.6876,60.5205039042142,1
"1903_29_TeamNF_TeamA2",89,2887079,2880829,7,-69.4839,199.5306,-128.4258,219.2655,62.1579749800458,2880.829,2887.079,6.25,9.94527599680733,58.9419,-19.7349,47.8565010794772,1
"1903_30_TeamNB_TeamA1",103,3273021,3269671,7,-89.9379,214.4559,-121.2567,239.7858,40.2799089801603,3269.671,3273.021,3.35000000000036,12.0238534269122,31.3188,-25.3299,22.6641986670608,1
"1903_30_TeamNB_TeamA1",120,3858921,3855621,7,-147.1044,206.1858,-119.6649,243.3834,46.2232366457607,3855.621,3858.921,3.29999999999973,14.0070414078074,-27.4395,-37.1976,41.601810309168,1
"1903_30_TeamNB_TeamA1",130,4233871,4229621,7,-132.9471,220.1178,-104.1144,264.537,52.9564908007508,4229.621,4233.871,4.25,12.4603507766472,-28.8327,-44.4192,23.4607177053474,1
"1903_30_TeamNB_TeamA1",153,5069671,5065421,7,-154.7202,168.4308,-136.5948,245.8347,79.4977600965587,5065.421,5069.671,4.25,18.7053553168373,-18.1254,-77.4039,72.1108221883512,1
"1903_30_TeamNB_TeamA1",168,5553171,5548171,7,-208.5834,238.3056,-122.4327,253.6407,87.5049050196616,5548.171,5553.171,5,17.5009810039323,-86.1507,-15.3351,99.4772624619315,1
"1903_30_TeamNB_TeamA1",176,5887771,5883521,7,-174.8706,219.6003,-120.171,264.4401,70.7294415657299,5883.521,5887.771,4.25,16.6422215448776,-54.6996,-44.8398,65.0949422340169,1
"1903_30_TeamNB_TeamA1",194,6734998,6731298,7,-107.6271,287.6913,-123.1224,262.5561,29.5276582398605,6731.298,6734.998,3.69999999999982,7.98044817293565,15.4953,25.1352,62.7361917086143,1
"1903_30_TeamNB_TeamA1",26,707984,705134,7,-99.0639,241.1943,-123.4449,255.7584,28.3997565096956,705.134,707.984,2.85000000000002,9.96482684550716,24.381,-14.5641,19.5410756024329,1
"1903_30_TeamNB_TeamA1",76,2332684,2328234,7,-184.9554,231.7743,-117.1947,263.5434,74.838413794655,2328.234,2332.684,4.45000000000027,16.8176210774495,-67.7607,-31.7691,75.260900404194,1
"1903_30_TeamNB_TeamA1",88,2665334,2660984,7,-170.2533,203.517,-126.5718,251.4849,64.8767514034111,2660.984,2665.334,4.34999999999991,14.9141957249224,-43.6815,-47.9679,63.968581740492,1
"1903_30_TeamNB_TeamA1",97,3074421,3069671,7,-64.8933,227.2956,-123.4962,250.2066,62.9222838858381,3069.671,3074.421,4.75,13.2467966075449,58.6029,-22.911,45.1650768210351,1
"1903_30_TeamNF_TeamA2",149,4566047,4561347,7,-186.6093,184.7007,-133.2606,218.8509,63.3428760929751,4561.347,4566.047,4.69999999999982,13.4772076793569,-53.3487,-34.1502,86.5622228629787,1
"1903_30_TeamNF_TeamA2",244,7945747,7940197,7,-214.5981,224.1381,-125.844,259.3896,95.4984739095866,7940.197,7945.747,5.55000000000018,17.206932235961,-88.7541,-35.2515,104.601651015746,1
"1903_30_TeamNF_TeamA2",40,1055697,1050997,7,-162.4482,262.2567,-121.2105,240.3465,46.6969459957501,1050.997,1055.697,4.69999999999982,9.93552042462807,-41.2377,21.9102,64.3340918808217,1
"1903_30_TeamNF_TeamA2",44,1279897,1273947,7,-109.3593,185.0892,-130.3785,248.5476,66.848899012624,1273.947,1279.897,5.95000000000005,11.2351090777518,21.0192,-63.4584,39.9159423430037,1
"1903_30_TeamNF_TeamA2",47,1346847,1340597,7,-213.6234,218.0601,-122.1186,261.4473,101.26982545102,1340.597,1346.847,6.25,16.2031720721632,-91.5048,-43.3872,103.855530616188,1
"1903_31_TeamNB_TeamA1",1,56992,52542,7,-78.6429,239.3343,-120.0351,231.4209,42.141857106682,52.542,56.992,4.45,9.47008024869258,41.3922,7.91340000000002,34.4781072116786,1
"1903_31_TeamNB_TeamA1",106,3643238,3639588,7,-124.8123,307.1841,-122.7177,259.4004,47.8295863963928,3639.588,3643.238,3.64999999999964,13.1039962729856,-2.0946,47.7837,83.508266202215,0
"1903_31_TeamNB_TeamA1",134,4736738,4732488,7,-178.3491,283.5459,-132.276,256.6527,53.347678017417,4732.488,4736.738,4.25,12.5523948276275,-46.0731,26.8932,89.9956769940646,0
"1903_31_TeamNB_TeamA1",152,5405388,5400638,7,-156.6888,222.7998,-124.8312,263.1087,51.3781480492436,5400.638,5405.388,4.75,10.8164522208934,-31.8576,-40.3089,46.740613233889,1
"1903_31_TeamNB_TeamA1",211,7196788,7192888,7,-96.3369,210.189,-134.6733,242.3028,50.0097562021652,7192.888,7196.788,3.89999999999964,12.8230144108128,38.3364,-32.1138,20.1505836791394,1
"1903_31_TeamNB_TeamA1",228,7893888,7889388,7,-62.1855,229.7592,-124.6815,263.4639,71.0053295048337,7889.388,7893.888,4.5,15.7789621121853,62.496,-33.7047,48.0507689313085,1
"1903_31_TeamNB_TeamA1",26,856492,851892,7,-87.075,335.574,-120.5547,262.698,80.1985142511381,851.892,856.492,4.59999999999991,17.434459619813,33.4797,72.876,112.925484727762,0
"1903_31_TeamNB_TeamA1",260,8976738,8973088,7,-106.3662,296.0829,-124.7571,258.261,42.0561686607327,8973.088,8976.738,3.64999999999964,11.522237989243,18.3909,37.8219,71.1757204027469,1
"1903_31_TeamNB_TeamA1",3,118442,112242,7,-159.7947,206.5344,-127.5057,250.3575,54.4338462228235,112.242,118.442,6.19999999999999,8.77965261658446,-32.289,-43.8231,53.1082906093766,1
"1903_31_TeamNB_TeamA1",59,2035138,2030438,7,-104.931,190.7661,-132.1518,254.5554,69.3545005542539,2030.438,2035.138,4.69999999999982,14.7562767136716,27.2208,-63.7893,34.6071476751552,1
"1903_31_TeamNB_TeamA1",6,199442,194242,7,-198.7833,251.16,-121.8291,239.0751,77.8973279750339,194.242,199.442,5.20000000000002,14.9802553798142,-76.9542,12.0849,92.5571172784135,1
"1903_31_TeamNB_TeamA1",73,2497588,2492688,7,-190.1697,253.5042,-121.3296,238.7214,70.4094492511481,2492.688,2497.588,4.90000000000009,14.3692753573769,-68.8401,14.7828,85.0862516258062,1
"1903_32_TeamNB_TeamA1",119,3847427,3843877,7,-89.8248,213.2289,-123.7701,240.8739,43.7781842598571,3843.877,3847.427,3.55000000000018,12.3318828901,33.9453,-27.645,23.3580283896137,1
"1903_32_TeamNB_TeamA1",12,346388,342288,7,-119.1426,206.4045,-125.001,257.8176,51.7457988842573,342.288,346.388,4.09999999999997,12.620926557136,5.8584,-51.4131,20.7214805216712,1
"1903_32_TeamNB_TeamA1",120,3884277,3881127,7,-97.0863,247.6542,-117.0279,238.0875,22.1176210169629,3881.127,3884.277,3.15000000000009,7.02146698951184,19.9416,9.5667,26.0763575932299,1
"1903_32_TeamNB_TeamA1",138,4495727,4492077,7,-88.7637,236.5941,-127.8216,254.6823,43.0430311624309,4492.077,4495.727,3.64999999999964,11.7926112773795,39.0579,-18.0882,24.1951150544898,1
"1903_32_TeamNB_TeamA1",148,4847227,4843727,7,-137.5668,284.1216,-116.8338,253.1097,37.3040913387526,4843.727,4847.227,3.5,10.6583118110722,-20.733,31.0119,65.2325995864031,1
"1903_32_TeamNB_TeamA1",44,1334588,1328488,7,-131.2584,210.4776,-116.886,259.7247,51.3014886740141,1328.488,1334.588,6.09999999999991,8.41008011049424,-14.3724,-49.2471,25.7452844676457,1
